"","Year","Month","Year-Month","SOC 2018 3-Digit Minor Group","SOC 2018 3-Digit Minor Group (Name)","Percent","Percent_3ma","N"
"1390",2019,"Apr",2019.25,"25-3000","Other Teachers and Instructors",7.91211429943571,6.54140791721215,8329
"1391",2019,"May",2019.33333333333,"25-3000","Other Teachers and Instructors",4.34975982921188,7.1020300988599,11242
"1392",2019,"Jun",2019.41666666667,"25-3000","Other Teachers and Instructors",2.05602981844415,4.77263464903058,8317
"1393",2019,"Jul",2019.5,"25-3000","Other Teachers and Instructors",4.50789793438639,3.63789586068081,8230
"1394",2019,"Aug",2019.58333333333,"25-3000","Other Teachers and Instructors",3.05572728075598,3.20655167786217,11323
"1395",2019,"Sep",2019.66666666667,"25-3000","Other Teachers and Instructors",3.33790133124511,3.63384218212916,10216
"1396",2019,"Oct",2019.75,"25-3000","Other Teachers and Instructors",3.36839975723245,3.25400945641118,9886
"1397",2019,"Nov",2019.83333333333,"25-3000","Other Teachers and Instructors",2.65799680584075,3.12143263143943,8766
"1398",2019,"Dec",2019.91666666667,"25-3000","Other Teachers and Instructors",2.48588797221016,2.83742817842779,9212
"1399",2020,"Jan",2020,"25-3000","Other Teachers and Instructors",2.23880597014925,2.46089691606672,10318
"1400",2020,"Feb",2020.08333333333,"25-3000","Other Teachers and Instructors",3.3019773468996,2.67555709641967,10418
"1401",2020,"Mar",2020.16666666667,"25-3000","Other Teachers and Instructors",4.65578659597382,3.39885663767422,12071
"1402",2020,"Apr",2020.25,"25-3000","Other Teachers and Instructors",9.15313380754261,5.70363258347201,7451
"1403",2020,"May",2020.33333333333,"25-3000","Other Teachers and Instructors",8.28255192140281,7.36382410830641,8041
"1404",2020,"Jun",2020.41666666667,"25-3000","Other Teachers and Instructors",9.1703056768559,8.86866380193377,7786
"1405",2020,"Jul",2020.5,"25-3000","Other Teachers and Instructors",8.63665053650326,8.69650271158732,9506
"1406",2020,"Aug",2020.58333333333,"25-3000","Other Teachers and Instructors",11.241842989915,9.68293306775804,10114
"1407",2020,"Sep",2020.66666666667,"25-3000","Other Teachers and Instructors",10.8700920988851,10.2495285417678,8252
"1408",2020,"Oct",2020.75,"25-3000","Other Teachers and Instructors",10.2669646007292,10.7929665631764,8503
"1409",2020,"Nov",2020.83333333333,"25-3000","Other Teachers and Instructors",12.85,11.3290188998714,8000
"1410",2020,"Dec",2020.91666666667,"25-3000","Other Teachers and Instructors",11.9859884252208,11.7009843419833,6566
"1411",2021,"Jan",2021,"25-3000","Other Teachers and Instructors",12.6612805980948,12.4990896744385,8293
"1412",2021,"Feb",2021.08333333333,"25-3000","Other Teachers and Instructors",12.6692823693203,12.438850464212,7901
"1413",2021,"Mar",2021.16666666667,"25-3000","Other Teachers and Instructors",10.7664233576642,12.0323287750265,10960
"1414",2021,"Apr",2021.25,"25-3000","Other Teachers and Instructors",8.15271606057858,10.5294739291877,11027
"1415",2021,"May",2021.33333333333,"25-3000","Other Teachers and Instructors",7.18689036285603,8.70200992703295,12815
"1416",2021,"Jun",2021.41666666667,"25-3000","Other Teachers and Instructors",6.31352017246689,7.2177088653005,12988
"1417",2021,"Jul",2021.5,"25-3000","Other Teachers and Instructors",9.4797596457938,7.66005672703891,12648
"1418",2021,"Aug",2021.58333333333,"25-3000","Other Teachers and Instructors",7.6645897455146,7.81928985459177,13321
"1419",2021,"Sep",2021.66666666667,"25-3000","Other Teachers and Instructors",9.51093842385337,8.88509593838726,11839
"1420",2021,"Oct",2021.75,"25-3000","Other Teachers and Instructors",10.0466900116725,9.07407272701349,11994
"1421",2021,"Nov",2021.83333333333,"25-3000","Other Teachers and Instructors",8.63250652741514,9.39671165431367,12256
"1422",2021,"Dec",2021.91666666667,"25-3000","Other Teachers and Instructors",6.87030350346443,8.51650001418402,10247
"1423",2022,"Jan",2022,"25-3000","Other Teachers and Instructors",6.35288065843621,7.28523022977193,11664
"1424",2022,"Feb",2022.08333333333,"25-3000","Other Teachers and Instructors",7.3485678509939,6.85725067096485,12778
"1425",2022,"Mar",2022.16666666667,"25-3000","Other Teachers and Instructors",6.90361786319955,6.86835545754322,14152
"1426",2022,"Apr",2022.25,"25-3000","Other Teachers and Instructors",7.69660177238155,7.316262495525,14331
"1427",2022,"May",2022.33333333333,"25-3000","Other Teachers and Instructors",5.38791680422582,6.6627121466023,15145
"1428",2022,"Jun",2022.41666666667,"25-3000","Other Teachers and Instructors",4.67449464922711,5.91967107527816,13456
"1429",2022,"Jul",2022.5,"25-3000","Other Teachers and Instructors",5.32166940040095,5.12802695128463,16461
"1430",2022,"Aug",2022.58333333333,"25-3000","Other Teachers and Instructors",6.17329633055813,5.38982012672873,16215
"1431",2022,"Sep",2022.66666666667,"25-3000","Other Teachers and Instructors",9.89412466447957,7.12969679847955,13412
"1432",2022,"Oct",2022.75,"25-3000","Other Teachers and Instructors",8.66817507997191,8.24519869166987,12817
"1433",2022,"Nov",2022.83333333333,"25-3000","Other Teachers and Instructors",7.5704618130438,8.7109205191651,13447
"1434",2022,"Dec",2022.91666666667,"25-3000","Other Teachers and Instructors",6.87443541102078,7.70435743467883,11070
"1435",2023,"Jan",2023,"25-3000","Other Teachers and Instructors",5.89952833720147,6.78147518708868,13357
"1436",2023,"Feb",2023.08333333333,"25-3000","Other Teachers and Instructors",6.39390292819896,6.3892888921404,12465
"1437",2023,"Mar",2023.16666666667,"25-3000","Other Teachers and Instructors",5.18460329929301,5.82601152156448,12730
"1438",2023,"Apr",2023.25,"25-3000","Other Teachers and Instructors",5.83539554562146,5.80463392437114,12527
"1439",2023,"May",2023.33333333333,"25-3000","Other Teachers and Instructors",3.44184469311631,4.82061451267693,11796
"1440",2023,"Jun",2023.41666666667,"25-3000","Other Teachers and Instructors",5.14965927715001,4.80896650529592,11593
"1441",2023,"Jul",2023.5,"25-3000","Other Teachers and Instructors",3.87499072080766,4.15549823035799,13471
"1442",2023,"Aug",2023.58333333333,"25-3000","Other Teachers and Instructors",4.95678510748319,4.66047836848029,13537
"1443",2023,"Sep",2023.66666666667,"25-3000","Other Teachers and Instructors",5.08002783576896,4.63726788801994,11496
"1444",2023,"Oct",2023.75,"25-3000","Other Teachers and Instructors",5.78911679945754,5.27530991423656,11798
"1445",2023,"Nov",2023.83333333333,"25-3000","Other Teachers and Instructors",4.89275627814671,5.2539669711244,13101
"1446",2023,"Dec",2023.91666666667,"25-3000","Other Teachers and Instructors",5.12796118352202,5.26994475370876,10511
"1447",2024,"Jan",2024,"25-3000","Other Teachers and Instructors",5.64458941994043,5.22176896053639,14102
"1448",2024,"Feb",2024.08333333333,"25-3000","Other Teachers and Instructors",6.66614073840328,5.81289711395525,12676
"1449",2024,"Mar",2024.16666666667,"25-3000","Other Teachers and Instructors",4.60855875196794,5.63976297010388,13974
"1450",2019,"Jan",2019,"25-4000","Librarians, Curators, and Archivists",4.45103857566766,4.45103857566766,1685
"1451",2019,"Feb",2019.08333333333,"25-4000","Librarians, Curators, and Archivists",3.35329341317365,3.90216599442065,1670
"1452",2019,"Mar",2019.16666666667,"25-4000","Librarians, Curators, and Archivists",3.99794976934905,3.93409391939679,1951
"1453",2019,"Apr",2019.25,"25-4000","Librarians, Curators, and Archivists",5.08595988538682,4.14573435596984,1396
"1454",2019,"May",2019.33333333333,"25-4000","Librarians, Curators, and Archivists",3.08250226654578,4.05547064042722,2206
"1455",2019,"Jun",2019.41666666667,"25-4000","Librarians, Curators, and Archivists",3.06971904266389,3.74606039819883,1922
"1456",2019,"Jul",2019.5,"25-4000","Librarians, Curators, and Archivists",2.50148898153663,2.88457009691544,1679
"1457",2019,"Aug",2019.58333333333,"25-4000","Librarians, Curators, and Archivists",3.27570518653321,2.94897107024458,2198
"1458",2019,"Sep",2019.66666666667,"25-4000","Librarians, Curators, and Archivists",4.91642084562439,3.56453833789808,2034
"1459",2019,"Oct",2019.75,"25-4000","Librarians, Curators, and Archivists",3.97281756403555,4.05498119873105,1913
"1460",2019,"Nov",2019.83333333333,"25-4000","Librarians, Curators, and Archivists",3.97208803005905,4.28710881323966,1863
"1461",2019,"Dec",2019.91666666667,"25-4000","Librarians, Curators, and Archivists",5.07159904534606,4.33883487981355,1676
"1462",2020,"Jan",2020,"25-4000","Librarians, Curators, and Archivists",3.10199789695058,4.0485616574519,1902
"1463",2020,"Feb",2020.08333333333,"25-4000","Librarians, Curators, and Archivists",2.96257796257796,3.71205830162487,1924
"1464",2020,"Mar",2020.16666666667,"25-4000","Librarians, Curators, and Archivists",2.9482551143201,3.00427699128288,1662
"1465",2020,"Apr",2020.25,"25-4000","Librarians, Curators, and Archivists",6.68549905838041,4.19877737842616,1062
"1466",2020,"May",2020.33333333333,"25-4000","Librarians, Curators, and Archivists",6.60377358490566,5.41250925253539,1060
"1467",2020,"Jun",2020.41666666667,"25-4000","Librarians, Curators, and Archivists",7.17571297148114,6.82166187158907,1087
"1468",2020,"Jul",2020.5,"25-4000","Librarians, Curators, and Archivists",7.92156862745098,7.23368506127926,1275
"1469",2020,"Aug",2020.58333333333,"25-4000","Librarians, Curators, and Archivists",8.4,7.83242719964404,1250
"1470",2020,"Sep",2020.66666666667,"25-4000","Librarians, Curators, and Archivists",8.39622641509434,8.23926501418177,1060
"1471",2020,"Oct",2020.75,"25-4000","Librarians, Curators, and Archivists",7.90273556231003,8.23298732580146,1316
"1472",2020,"Nov",2020.83333333333,"25-4000","Librarians, Curators, and Archivists",5.84615384615385,7.38170527451941,1300
"1473",2020,"Dec",2020.91666666667,"25-4000","Librarians, Curators, and Archivists",9.7361237488626,7.82833771910883,1099
"1474",2021,"Jan",2021,"25-4000","Librarians, Curators, and Archivists",7.02875399361022,7.53701052954222,1252
"1475",2021,"Feb",2021.08333333333,"25-4000","Librarians, Curators, and Archivists",7.50206100577082,8.08897958274788,1213
"1476",2021,"Mar",2021.16666666667,"25-4000","Librarians, Curators, and Archivists",7.91284403669725,7.48121967869276,1744
"1477",2021,"Apr",2021.25,"25-4000","Librarians, Curators, and Archivists",5.72805139186296,7.04765214477701,1868
"1478",2021,"May",2021.33333333333,"25-4000","Librarians, Curators, and Archivists",6.21890547263682,6.61993363373234,2412
"1479",2021,"Jun",2021.41666666667,"25-4000","Librarians, Curators, and Archivists",6.28450106157113,6.07715264202363,2355
"1480",2021,"Jul",2021.5,"25-4000","Librarians, Curators, and Archivists",5.36036036036036,5.9545889648561,2220
"1481",2021,"Aug",2021.58333333333,"25-4000","Librarians, Curators, and Archivists",6.99448919033489,6.21311687075546,2359
"1482",2021,"Sep",2021.66666666667,"25-4000","Librarians, Curators, and Archivists",7.70355923939542,6.68613626336356,2051
"1483",2021,"Oct",2021.75,"25-4000","Librarians, Curators, and Archivists",7.64044943820225,7.44616595597752,2225
"1484",2021,"Nov",2021.83333333333,"25-4000","Librarians, Curators, and Archivists",11.1200321156162,8.8213469310713,2491
"1485",2021,"Dec",2021.91666666667,"25-4000","Librarians, Curators, and Archivists",8.92018779342723,9.22688978241523,1917
"1486",2022,"Jan",2022,"25-4000","Librarians, Curators, and Archivists",8.98100172711572,9.67374054538639,2316
"1487",2022,"Feb",2022.08333333333,"25-4000","Librarians, Curators, and Archivists",8.65568747606281,8.85229233220192,2611
"1488",2022,"Mar",2022.16666666667,"25-4000","Librarians, Curators, and Archivists",8.57491608178212,8.73720176165355,3277
"1489",2022,"Apr",2022.25,"25-4000","Librarians, Curators, and Archivists",8.12791472351766,8.45283942712086,3002
"1490",2022,"May",2022.33333333333,"25-4000","Librarians, Curators, and Archivists",10.4115479115479,9.03812623894923,3256
"1491",2022,"Jun",2022.41666666667,"25-4000","Librarians, Curators, and Archivists",11.7804950790337,10.1066525713664,3353
"1492",2022,"Jul",2022.5,"25-4000","Librarians, Curators, and Archivists",9.36546674801708,10.5191699128662,3278
"1493",2022,"Aug",2022.58333333333,"25-4000","Librarians, Curators, and Archivists",9.32762030323006,10.1578607100936,3034
"1494",2022,"Sep",2022.66666666667,"25-4000","Librarians, Curators, and Archivists",11.2333965844402,9.97549454522912,2635
"1495",2022,"Oct",2022.75,"25-4000","Librarians, Curators, and Archivists",11.0282574568289,10.5297581148331,2548
"1496",2022,"Nov",2022.83333333333,"25-4000","Librarians, Curators, and Archivists",10.2216748768473,10.8277763060388,2436
"1497",2022,"Dec",2022.91666666667,"25-4000","Librarians, Curators, and Archivists",11.1576011157601,10.8025111498121,2151
"1498",2023,"Jan",2023,"25-4000","Librarians, Curators, and Archivists",10.3112840466926,10.5635200131,2570
"1499",2023,"Feb",2023.08333333333,"25-4000","Librarians, Curators, and Archivists",10.9784283513097,10.8157711712541,2596
"1500",2023,"Mar",2023.16666666667,"25-4000","Librarians, Curators, and Archivists",10.6579849211789,10.6492324397271,2918
"1501",2023,"Apr",2023.25,"25-4000","Librarians, Curators, and Archivists",7.47259088286209,9.7030013851169,3466
"1502",2023,"May",2023.33333333333,"25-4000","Librarians, Curators, and Archivists",9.61796246648793,9.24951275684297,2984
"1503",2023,"Jun",2023.41666666667,"25-4000","Librarians, Curators, and Archivists",9.56937799043062,8.88664377992688,2508
"1504",2023,"Jul",2023.5,"25-4000","Librarians, Curators, and Archivists",9.71385542168675,9.6337319595351,2656
"1505",2023,"Aug",2023.58333333333,"25-4000","Librarians, Curators, and Archivists",13.5514018691589,10.9448784270921,2568
"1506",2023,"Sep",2023.66666666667,"25-4000","Librarians, Curators, and Archivists",12.2067975107707,11.8240182672054,2089
"1507",2023,"Oct",2023.75,"25-4000","Librarians, Curators, and Archivists",9.73930152484014,11.8325003015899,2033
"1508",2023,"Nov",2023.83333333333,"25-4000","Librarians, Curators, and Archivists",9.4847775175644,10.4769588510584,1708
"1509",2023,"Dec",2023.91666666667,"25-4000","Librarians, Curators, and Archivists",9.02439024390244,9.41615642876899,1640
"1510",2024,"Jan",2024,"25-4000","Librarians, Curators, and Archivists",13.749434644957,10.752867468808,2211
"1511",2024,"Feb",2024.08333333333,"25-4000","Librarians, Curators, and Archivists",10.3561387066542,11.0433211985045,2134
"1512",2024,"Mar",2024.16666666667,"25-4000","Librarians, Curators, and Archivists",11.6112747160286,11.9056160225466,2377
"1513",2019,"Jan",2019,"25-9000","Other Educational Instruction and Library Occupations",2.26847521047708,2.26847521047708,8552
"1514",2019,"Feb",2019.08333333333,"25-9000","Other Educational Instruction and Library Occupations",1.97004608294931,2.11926064671319,8680
"1515",2019,"Mar",2019.16666666667,"25-9000","Other Educational Instruction and Library Occupations",2.66026684022128,2.29959604454922,12292
"1516",2019,"Apr",2019.25,"25-9000","Other Educational Instruction and Library Occupations",2.23678586693261,2.2890329300344,7019
"1517",2019,"May",2019.33333333333,"25-9000","Other Educational Instruction and Library Occupations",2.51426533523538,2.47043934746309,11216
"1518",2019,"Jun",2019.41666666667,"25-9000","Other Educational Instruction and Library Occupations",1.68289585097375,2.14464901771391,9448
"1519",2019,"Jul",2019.5,"25-9000","Other Educational Instruction and Library Occupations",1.05721393034826,1.7514583721858,9648
"1520",2019,"Aug",2019.58333333333,"25-9000","Other Educational Instruction and Library Occupations",1.38572767438747,1.37527915190316,14938
"1521",2019,"Sep",2019.66666666667,"25-9000","Other Educational Instruction and Library Occupations",1.56359940583223,1.33551367018932,12791
"1522",2019,"Oct",2019.75,"25-9000","Other Educational Instruction and Library Occupations",1.54318426947648,1.49750378323206,12053
"1523",2019,"Nov",2019.83333333333,"25-9000","Other Educational Instruction and Library Occupations",1.75633203919394,1.62103857150088,10818
"1524",2019,"Dec",2019.91666666667,"25-9000","Other Educational Instruction and Library Occupations",1.5511486353819,1.6168883146841,10186
"1525",2020,"Jan",2020,"25-9000","Other Educational Instruction and Library Occupations",4.15612881470241,2.48786982975941,11862
"1526",2020,"Feb",2020.08333333333,"25-9000","Other Educational Instruction and Library Occupations",2.64480296217932,2.78402680408788,11343
"1527",2020,"Mar",2020.16666666667,"25-9000","Other Educational Instruction and Library Occupations",2.66889895607642,3.15661024431938,10154
"1528",2020,"Apr",2020.25,"25-9000","Other Educational Instruction and Library Occupations",5.62777967841259,3.64716053222278,5846
"1529",2020,"May",2020.33333333333,"25-9000","Other Educational Instruction and Library Occupations",5.243341235532,4.51333995667367,7171
"1530",2020,"Jun",2020.41666666667,"25-9000","Other Educational Instruction and Library Occupations",7.60566402059644,6.15892831151368,9322
